Orig_FID,Class,Quadrant,District,Orig_area,ISEA3H24Area,ISEA3H24DiffArea,ISEA3H25Area,ISEA3H25DiffArea,ISEA3H26Area,ISEA3H26DiffArea,ISEA3H27Area,ISEA3H27DiffArea,ISEA3H28Area,ISEA3H28DiffArea,ISEA4H18Area,ISEA4H18DiffArea,ISEA4H19Area,ISEA4H19DiffArea,ISEA4H20Area,ISEA4H20DiffArea,ISEA4H21Area,ISEA4H21DiffArea,ISEA4H22Area,ISEA4H22DiffArea,ISEA4T17Area,ISEA4T17DiffArea,ISEA4T18Area,ISEA4T18DiffArea,ISEA4T19Area,ISEA4T19DiffArea,ISEA4T20Area,ISEA4T20DiffArea,ISEA4T21Area,ISEA4T21DiffArea,ISEA4D18Area,ISEA4D18DiffArea,ISEA4D19Area,ISEA4D19DiffArea,ISEA4D20Area,ISEA4D20DiffArea,ISEA4D21Area,ISEA4D21DiffArea,ISEA4D22Area,ISEA4D22DiffArea
50,Building/Paved,NE,801F,182.3848251,1087.539845,905.1550198,422.9321645,240.5473394,232.7953061,50.41048094,281.9547756,99.56995041,237.2000494,54.81522427,1489.88994,1307.505115,558.7087365,376.3239114,465.5906129,283.2057878,302.6338982,120.2490731,253.1648957,70.78007052,8939.339795,8756.95497,2234.834949,2052.450124,744.944981,562.5601559,325.9134282,143.5286031,232.7953061,50.41048094,2979.779932,2797.395106,931.1812269,748.7964017,372.4724887,190.0876636,256.0748363,73.6900112,229.8853648,47.50053969
51,Building/Paved,NE,801F,220.7310056,906.2832218,685.5522162,483.3510496,262.620044,325.9134327,105.1824271,308.8076149,88.07660928,281.9547788,61.22377324,2234.834954,2014.103948,931.1812364,710.4502308,512.1496797,291.4186741,349.1929633,128.4619577,290.9941363,70.26313073,2979.780035,2759.049029,744.9449957,524.2139902,651.8268677,431.0958621,395.752025,175.0210194,325.9134327,105.1824271,1489.889992,1269.158986,931.1812377,710.4502322,465.5906171,244.8596115,360.8327289,140.1017234,288.0841949,67.35318933
52,Building/Paved,NE,801F,578.790189,1812.56651,1233.776321,1208.377671,629.5874819,820.6034963,241.8133073,792.1586954,213.3685064,691.460556,112.670367,2979.780045,2400.989856,1676.126286,1097.336097,1117.417527,538.6273385,849.7029105,270.9127215,712.9356615,134.1454725,5959.560091,5380.769902,3352.252572,2773.462383,1769.244416,1190.454227,1047.578932,468.7887431,820.6034963,241.8133073,5214.615117,4635.824928,2421.071307,1842.281118,1303.653782,724.8635929,942.8210382,364.0308492,744.9450177,166.1548287
53,Building/Paved,NE,801F,1585.744778,3443.876327,1858.131549,2356.336429,770.591651,1926.381239,340.6364609,1852.845745,267.1009672,1734.245715,148.5009371,4469.670062,2883.925284,2979.780053,1394.035275,2327.953159,742.2083814,1920.561356,334.8165786,1766.334459,180.5896809,10429.23013,8843.48535,5959.560089,4373.815311,3445.370672,1859.625895,2304.673625,718.9288478,1926.381239,340.6364609,7449.450111,5863.705333,4097.19756,2511.452782,2560.748474,975.0036959,2060.238545,474.4937675,1798.343815,212.5990378
54,Building/Paved,NE,707G,12551.75553,16675.61087,4123.855349,14742.20674,2190.451216,13426.4692,874.713674,13312.29324,760.5377164,12978.87053,427.1150086,20858.45919,8306.703663,16947.49816,4395.742634,14479.86794,1928.112415,13513.76744,962.0119099,13056.90665,505.1511252,29797.79892,17246.0434,19368.56948,6816.813955,15643.8445,3092.088979,14619.54514,2067.789615,13426.4692,874.713674,22348.3494,9796.593876,16947.49821,4395.742688,15317.93105,2766.175529,13758.20251,1206.446984,13158.7546,606.999072
55,Building/Paved,NE,801F,63.79347015,543.7699673,479.9764971,302.0944274,238.3009572,104.7578964,40.96442626,114.1245616,50.33109148,102.9358789,39.14240874,1489.890074,1426.096604,558.7087862,494.915316,232.7953257,169.0018556,151.3169616,87.52349148,87.29824702,23.50477687,1489.890026,1426.096556,744.9450369,681.1515668,558.7087777,494.9153076,186.23626,122.4427898,104.7578964,40.96442626,1489.890074,1426.096604,744.945037,681.1515668,232.795325,169.0018548,116.3976627,52.60419254,107.667838,43.87436784
56,Building/Paved,NE,801F,65.89726701,543.7699667,477.8726997,181.2566573,115.3593903,122.2175459,56.32027887,120.837771,54.940504,102.935879,37.03861204,2234.835108,2168.937841,558.7087772,492.8115102,232.7953256,166.8980586,151.3169617,85.41969473,101.847955,35.95068797,2979.780241,2913.882974,744.9450471,679.0477801,558.7087853,492.8115183,232.7953254,166.8980584,122.2175459,56.32027887,1489.890095,1423.992827,744.9450473,679.0477803,279.3543905,213.4571235,139.6771952,73.77992822,113.4877212,47.59045422
57,Building/Paved,NE,801F,63.17982409,362.5133162,299.3334921,241.6755422,178.4957181,116.397663,53.21783888,120.8377711,57.657947,91.74719659,28.56737249,744.9450344,681.7652103,744.9450408,681.7652167,325.9134554,262.7336313,162.956728,99.77690386,107.6678382,44.48801406,2979.780241,2916.600416,744.9450471,681.765223,186.2362602,123.0564361,162.9567281,99.77690401,116.397663,53.21783888,1489.890095,1426.71027,372.4725204,309.2926963,232.7953262,169.6155021,139.6771956,76.49737151,93.11813037,29.93830628
58,Building/Paved,NE,707G,10054.14298,14138.01785,4083.874871,12869.22136,2815.078384,11133.43537,1079.292394,11043.22856,989.0855823,10611.34546,557.202477,19368.56924,9314.426263,15457.60817,5403.465192,12431.26921,2377.126227,11348.77103,1294.628048,10720.22371,666.08073,22348.34867,12294.2057,16388.78928,6334.646304,14153.95444,4099.811462,12175.19436,2121.05138,11133.43537,1079.292394,19368.56914,9314.42616,15457.60813,5403.465153,12943.41886,2889.27588,11639.76516,1585.622179,10883.18042,829.037441
59,Building/Paved,NE,801F,2008.415524,3806.38966,1797.974136,3020.944178,1012.528655,2351.232713,342.8171895,2349.62325,341.2077263,2208.645855,200.2303316,5959.560095,3951.144571,3166.016343,1157.600819,3026.339132,1017.923609,2421.071309,412.6557849,2266.844411,258.4288872,10429.2304,8420.814877,5214.61514,3206.199616,3910.961337,1902.545813,2700.425691,692.0101678,2351.232713,342.8171895,6704.505181,4696.089657,4655.906353,2647.490829,2979.780071,971.3645472,2502.549669,494.1341454,2272.664294,264.2487699
60,Building/Paved,NE,801F,6300.718037,9787.859089,3487.141052,8700.319176,2399.601139,7379.611534,1078.893498,7290.545234,989.8271971,6863.137583,562.4195463,13409.01016,7108.292121,9870.521427,3569.80339,8240.954207,1940.236171,7484.369427,1183.65139,6893.651315,592.9332781,22348.35053,16047.6325,12291.59273,5990.874693,9684.285163,3383.567126,8147.83608,1847.118043,7379.611534,1078.893498,15643.84531,9343.127274,11174.17519,4873.45715,8846.222029,2545.503992,7740.444274,1439.726237,7178.825575,878.1075382
61,Building/Paved,NE,707G,2305.032526,4712.672975,2407.64045,3383.457514,1078.424988,2816.82338,511.7908547,2725.562999,420.5304733,2548.781819,243.7492937,5214.615135,2909.582609,3910.961388,1605.928863,3166.016361,860.9838353,2851.742679,546.7101533,2613.127475,308.094949,11919.1206,9614.08807,6704.505222,4399.472696,4190.315772,1885.283246,3212.575425,907.5428991,2816.82338,511.7908547,8194.395274,5889.362748,4842.142675,2537.110149,3491.929809,1186.897284,2956.500573,651.4680471,2636.407007,331.3744811
62,Building/Paved,NE,707C,13075.79101,17219.38138,4143.590367,15346.39604,2270.605026,14043.37721,967.5862031,13842.63719,766.8461836,13531.59184,455.8008283,21603.40496,8527.613955,17506.20746,4430.416449,15178.25435,2102.463345,13956.07896,880.287955,13624.34565,548.5546394,26818.01979,13742.22878,19368.56991,6292.778905,15923.19935,2847.408336,14829.06139,1753.270379,14043.37721,967.5862031,22348.3499,9272.558893,17319.97123,4244.180217,15504.1678,2428.376787,14386.7503,1310.959289,13676.72459,600.9335848
63,Building/Paved,NE,801F,194.3463619,1087.539962,893.1936004,543.7699821,349.4236203,314.2736965,119.9273346,315.5208533,121.1744915,255.1019665,60.75560461,2234.835154,2040.488793,1117.417584,923.0712225,605.2678598,410.9214979,349.192996,154.8466341,273.5345136,79.18815176,2979.780199,2785.433838,1489.890122,1295.543761,558.7087902,364.3624283,395.7520613,201.4056995,314.2736965,119.9273346,2234.835185,2040.488823,931.1813169,736.834955,558.7087923,364.3624304,384.1122954,189.7659335,296.8140465,102.4676846
64,Building/Paved,NE,801D,4356.37698,7431.522929,3075.145948,5981.469662,1625.092681,4976.000084,619.6231035,4907.356145,550.9791644,4650.016446,293.639466,10429.23058,6072.853602,6704.505368,2348.128387,5680.205946,1323.828966,5028.379032,672.002052,4717.015285,360.6383043,16388.79072,12032.41374,9684.285515,5327.908534,7263.214161,2906.837181,5633.646881,1277.269901,4976.000084,619.6231035,12664.06566,8307.688679,8566.86798,4210.491,6238.914727,1882.537747,5261.174358,904.7973772,4778.124057,421.7470769
65,Building/Paved,NE,707C,10757.03265,15769.32835,5012.295704,13775.50524,3018.472595,11930.75988,1173.727238,11821.96138,1064.928736,11369.93863,612.905983,19368.57012,8611.537475,15457.60888,4700.576233,13176.21481,2419.182163,12221.75403,1464.72138,11421.52013,664.4874875,26818.01999,16060.98734,18251.1527,7494.120057,14992.01824,4234.985597,12943.4195,2186.386855,11930.75988,1173.727238,21603.40524,10846.37259,16388.79013,5631.757483,13781.48263,3024.449985,12373.07098,1616.038333,11607.75638,850.7237365
66,Building/Paved,NE,707C,5125.463401,8519.062586,3393.599185,6646.077211,1520.61381,5732.58472,607.1213192,5605.529762,480.0663609,5417.559903,292.0965021,11174.17521,6048.711812,7263.213917,2137.750516,6611.387048,1485.923647,5750.044373,624.5809715,5444.500513,319.0371119,11919.12035,6793.656945,7821.922707,2696.459306,7170.095819,2044.632417,6075.957815,950.4944137,5732.58472,607.1213192,8939.340197,3813.876796,7821.922713,2696.459312,6425.150795,1299.687394,5913.001093,787.5376919,5485.239693,359.7762923
67,Building/Paved,NE,801F,214.5648478,1087.539977,872.9751287,664.6077587,450.0429109,384.1122988,169.5474511,375.9397438,161.374896,317.7585928,103.193745,2979.780266,2765.215418,1303.653857,1089.089009,651.8269328,437.2620851,465.5906642,251.0258165,328.8234077,114.2585599,2979.780241,2765.215393,2234.83518,2020.270332,1117.417598,902.85275,628.5473958,413.9825481,384.1122988,169.5474511,2979.780241,2765.215393,1303.653866,1089.089018,744.9450628,530.380215,430.6713658,216.106518,357.9228241,143.3579763
68,Building/Paved,NE,801F,171.5595952,1087.539993,915.9803979,604.1888861,432.6292909,302.6339384,131.0743433,302.0944429,130.5348477,246.1510273,74.59143211,1489.890141,1318.330546,1117.417615,945.8580202,465.5906738,294.0310786,325.9134722,154.353877,247.345046,75.78545085,2979.780323,2808.220727,2234.835242,2063.275647,651.8269467,480.2673516,419.0316081,247.4720129,302.6339384,131.0743433,2979.780323,2808.220727,931.1813529,759.6217577,512.1497438,340.5901486,360.8327729,189.2731777,276.4444632,104.884868
69,Building/Paved,NE,801F,138.3758686,725.0266608,586.6507922,483.3511083,344.9752397,250.2549872,111.8791186,248.3887636,110.012895,192.4453483,54.06947973,2234.835237,2096.459368,744.9450796,606.569211,372.4725383,234.0966697,267.7146376,129.338769,197.8760362,59.50016761,1489.890108,1351.514239,1117.417613,979.0417443,558.7088095,420.3329409,372.4725395,234.0966709,250.2549872,111.8791186,1489.890135,1351.514267,744.9450793,606.5692107,465.5906742,327.2148056,290.9941712,152.6183026,215.3356867,76.9598181
70,Building/Paved,NE,801F,329.4192628,1268.796648,939.377385,785.4455466,456.0262839,430.6713713,101.2521085,422.9322166,93.5129538,405.0303238,75.61106103,2234.835216,1905.415953,931.181345,601.7620822,698.3860066,368.9667439,488.8702044,159.4509416,419.0316039,89.61234112,2979.780281,2650.361019,2234.835211,1905.415948,744.9450735,415.5258108,535.4292733,206.0100105,430.6713713,101.2521085,2979.780282,2650.361019,931.1813396,601.7620769,651.8269411,322.4076784,488.8702055,159.4509427,421.9415459,92.5222831
71,Building/Paved,NE,801F,354.3120127,1087.539975,733.2279626,845.8644331,491.5524204,459.7707861,105.4587735,483.3511035,129.0390908,429.6454254,75.33341278,2979.78025,2625.468238,1117.417612,763.1055993,791.5041386,437.1921259,581.9883374,227.6763248,451.0409616,96.72894891,4469.67039,4115.358377,1117.417605,763.1055926,744.9450613,390.6330486,558.7088011,204.3967885,459.7707861,105.4587735,1489.890125,1135.578113,931.1813213,576.8693086,651.8269326,297.5149199,512.1497357,157.8377231,445.2210781,90.90906543
72,Building/Paved,NE,801F,590.9698323,1993.82329,1402.853458,1027.121088,436.1512555,785.6842506,194.7144183,751.8794897,160.9096574,691.4606024,100.4907701,2979.780261,2388.810429,1489.890139,898.9203066,1024.29947,433.3296379,756.5848349,165.6150026,698.3860009,107.4161686,5959.560522,5368.59069,1862.36265,1271.392817,1396.772,805.8021679,1001.019933,410.050101,785.6842506,194.7144183,2979.780235,2388.810403,1676.126397,1085.156565,1163.976666,573.0068342,849.7029668,258.7331344,712.9357091,121.9658768
73,Building/Paved,NE,801F,52.35920456,543.770005,491.4108004,362.5133376,310.154133,145.4970889,93.13788432,134.2641996,81.904995,93.98493964,41.62573508,1489.890171,1437.530967,744.9450973,692.5858928,232.7953424,180.4361379,151.3169724,98.95776788,98.93802046,46.5788159,2979.780384,2927.42118,2234.835288,2182.476084,651.8269601,599.4677555,256.0748767,203.7156721,145.4970889,93.13788432,2979.780384,2927.42118,931.181372,878.8221675,372.472548,320.1133435,197.8760409,145.5168363,119.3076128,66.94840828
74,Building/Paved,NE,801F,4943.817667,7431.522918,2487.705251,6646.07738,1702.259713,5482.329907,538.5122398,5444.412896,500.5952293,5267.63171,323.814043,10429.23057,5485.412901,8008.159179,3064.341512,6378.591919,1434.774252,5703.485466,759.6677994,5275.724058,331.906391,13409.01074,8465.193073,9684.285459,4740.467792,7449.450396,2505.632729,5936.280792,992.4631252,5482.329907,538.5122398,11919.12056,6975.302892,8380.631695,3436.814028,6378.591912,1434.774245,5680.205934,736.3882669,5325.193064,381.3753969
75,Building/Paved,NE,801F,2110.607132,3806.389978,1695.782846,3081.363305,970.7561726,2485.090219,374.4830865,2436.895164,326.2880323,2291.442285,180.835153,6704.505684,4593.898551,3538.489122,1427.88199,2886.662173,776.0550406,2549.108937,438.5018053,2298.85395,188.2468182,8939.340658,6828.733526,5959.560624,3848.953492,3724.725382,1614.11825,2793.54404,682.9369084,2485.090219,374.4830865,7449.450779,5338.843647,4283.434187,2172.827055,3026.339378,915.7322462,2618.947537,508.3404052,2374.512434,263.9053017
76,Building/Paved,NE,707G,757.0879644,1812.566696,1055.478732,1329.215578,572.127614,960.2807877,203.1928233,986.8418684,229.753904,848.1021946,91.01423024,3724.725451,2967.637487,1862.362749,1105.274785,1350.212986,593.1250212,1047.579042,290.4910773,858.4328252,101.3448608,4469.670641,3712.582677,2234.835297,1477.747332,1396.772063,639.6840982,1094.13811,337.0501459,960.2807877,203.1928233,2979.780396,2222.692432,1676.126479,919.0385141,1257.094851,500.0068863,1035.939274,278.8513097,922.4515446,165.3635802
77,Building/Paved,NE,801F,4259.657406,6887.753363,2628.095957,5860.632248,1600.974842,4859.602717,599.9453112,4766.379034,506.721628,4538.129897,278.4724913,10429.2312,6169.573798,7076.978309,2817.320903,5540.529085,1280.87168,4935.261202,675.6037969,4577.338367,317.6809615,17878.68218,13619.02477,9311.813611,5052.156206,6425.151376,2165.49397,5517.24955,1257.592144,4859.602717,599.9453112,11919.12144,7659.464036,7635.687146,3376.029741,6052.678832,1793.021427,5133.137242,873.479836,4699.55592,439.8985147
78,Building/Paved,NE,801F,1057.127552,2537.593351,1480.465799,1872.985573,815.8580209,1338.573208,281.4456557,1255.370257,198.2427052,1192.713631,135.5860796,2979.780373,1922.652821,2048.599006,991.4714547,1629.567384,572.439832,1315.293675,258.1661228,1213.445713,156.3181612,5959.560556,4902.433004,4097.197991,3040.070439,2141.717135,1084.589583,1559.728781,502.6012294,1338.573208,281.4456557,5214.615609,4157.488057,2607.307813,1550.180261,1722.685519,665.557967,1408.41181,351.2842579,1195.986062,138.8585102
79,Building/Paved,NE,801G,10484.59525,14863.0463,4378.451049,13715.08744,3230.492191,11820.18303,1335.587779,11674.27169,1189.67644,11152.87907,668.2838184,18623.62659,8139.031335,15085.13756,4600.542308,13129.65678,2645.061527,12047.15849,1562.563234,11252.74441,768.1491554,23838.24224,13353.64699,17506.20904,7021.613789,14153.95625,3669.360998,12966.70004,2482.10479,11820.18303,1335.587779,20113.51678,9628.921531,15457.61012,4973.014872,13641.80651,3157.211256,12466.19008,1981.594829,11473.89997,989.3047229
80,Building/Paved,NE,801C,4708.88687,7794.036921,3085.150051,6283.564655,1574.677785,5307.733901,598.8470313,5256.443512,547.5566417,4985.677371,276.7905008,10429.23155,5720.344685,7263.214812,2554.327942,5913.001801,1204.114931,5412.491807,703.6049375,5045.839136,336.9522665,17878.68242,13169.79555,10429.2315,5720.344631,7635.687368,2926.800499,6052.679012,1343.792142,5307.733901,598.8470313,13409.01193,8700.125062,8939.341309,4230.45444,6657.946914,1949.060044,5598.728084,889.8412142,5147.687101,438.8002307
81,Building/Paved,NE,801D,6.768842032,1450.053323,1443.284481,906.2833277,899.5144856,296.814055,290.045213,268.5283934,261.7595514,145.4528798,138.6840377,3724.725412,3717.956569,1489.890158,1483.121316,698.3860122,691.6171701,349.1930058,342.4241638,168.7766194,162.0077774,5959.560621,5952.791779,2979.780311,2973.011469,1303.653889,1296.885047,605.2678766,598.4990346,296.814055,290.045213,4469.670466,4462.901624,2048.598968,2041.830126,977.740416,970.971574,477.2304414,470.4615993,247.3450459,240.5762038
82,Building/Paved,NE,707C,177.8203367,906.2833947,728.463058,483.3511429,305.5308063,308.4538442,130.6335075,268.5284128,90.70807615,219.2982037,41.47786705,2234.835402,2057.015065,558.7088498,380.8885131,465.5907073,287.7703707,279.3544247,101.534088,250.2550055,72.43466882,1489.890317,1312.069981,1117.417706,939.5973694,931.1814168,753.3610801,442.3111728,264.4908361,308.4538442,130.6335075,1489.89029,1312.069953,1117.4177,939.5973634,512.1497786,334.3294419,349.1930311,171.3726944,238.6152378,60.79490111
83,Building/Paved,NE,801B,4429.555163,7250.269421,2820.714258,5860.634443,1431.07928,5040.020992,610.4658292,4947.637554,518.0823917,4721.626068,292.0709058,10429.23512,5999.679956,6890.744636,2461.189473,5819.885676,1390.330513,5040.020992,610.4658292,4749.026708,319.4715451,17878.68908,13449.13392,9311.817048,4882.261885,7170.099138,2740.543975,5540.531155,1110.975992,5040.020992,610.4658292,11919.12581,7489.570646,8380.635353,3951.08019,6099.240179,1669.685017,5319.375504,889.8203413,4879.974136,450.4189733
84,Building/Paved,NE,707G,3853.716836,6343.983814,2490.266978,5135.605956,1281.88912,4324.173761,470.4569247,4276.315029,422.5981934,4108.484771,254.7679346,9684.28684,5830.570004,6518.269962,2664.553126,5121.497855,1267.781019,4434.751552,581.034716,4140.847414,287.1305783,10429.23215,6575.515316,7076.978884,3223.262048,5587.088579,1733.371743,4702.466217,848.7493812,4324.173761,470.4569247,8939.341733,5085.624897,6518.270012,2664.553176,5121.49786,1267.781024,4527.869698,674.1528616,4199.046254,345.3294181
85,Building/Paved,NE,707G,6672.148436,9606.604357,2934.455922,8700.32093,2028.172495,7379.613036,707.4645999,7330.825981,658.6775458,7013.067347,340.9189114,14153.95806,7481.809625,9684.28712,3012.138684,8473.751236,1801.6028,7496.010715,823.8622798,7094.438718,422.2902826,19368.57407,12696.42564,12291.5952,5619.446765,9870.523419,3198.374983,7984.880983,1312.732548,7379.613036,707.4645999,14898.90326,8226.754829,10987.94117,4315.792734,8613.428466,1941.28003,7682.247009,1010.098573,7205.016513,532.8680772
86,Building/Paved,NE,707G,243.4878583,1087.540161,844.0523026,664.607876,421.1200177,436.4913248,193.0034665,382.6530198,139.1651615,328.947333,85.45947466,2234.835608,1991.34775,1117.41779,873.9299315,605.2679722,361.7801139,442.3112095,198.8233512,340.4632335,96.9753752,8939.342143,8695.854285,2234.835536,1991.347677,1117.417787,873.9299291,651.8270434,408.3391851,436.4913248,193.0034665,2979.780715,2736.292856,1489.890384,1246.402526,791.5042669,548.0164086,512.149821,268.6619627,366.6527129,123.1648546
